id,host_id,actual_label,prob_illegal,latitude,longitude
1013651311908564737,401202937,0,0.9060954655222524,40.7469,-73.98879
1035513445878037862,450380788,0,0.9060745967741453,40.68714140773454,-73.98207953226012
759510323619765888,401202937,0,0.906024208058081,40.74615,-73.98888
8327773,6444987,0,0.9054325005745575,40.68088,-73.93003
613528,2518984,0,0.9053132344305433,40.81695,-73.94723
963052675248418723,219517861,0,0.9050738127611838,40.70444,-74.01529
725284817891446470,219517861,0,0.9050631147263094,40.75142,-73.98049
973202272068906394,491281426,0,0.9050471543645549,40.6874842,-73.87546739999999
41151871,330371,0,0.9050158496994622,40.68601933378367,-73.94500267086929
970394774041225066,70564771,0,0.9049253855614462,40.68529371666426,-73.92768083350654
863144823566273407,498261699,0,0.9048895053550119,40.67288756253589,-73.94671354083464
6647114,3579116,0,0.9048368466727468,40.73134,-74.00371
41592296,4479969,0,0.9041192855977931,40.72051,-73.95421
919383845592883891,147500609,0,0.9039924695953292,40.68414,-73.9355
992989780812562339,539907102,0,0.903979814676076,40.68989820002746,-73.93997336444612
1153165887843188349,576567855,0,0.9032803940738537,40.76027,-73.99773
41082801,321252889,0,0.9032364534019465,40.74808,-73.98828
754389618036593839,36238826,0,0.9031461357657171,40.69393,-73.73985
783522420840578469,171879907,0,0.9028383240903419,40.682919549482506,-73.94312827533929
53171838,430436254,0,0.9026458141189966,40.694939,-73.948067
152263,732535,0,0.9025162495069905,40.80493,-73.94999
1108949459249844778,9892520,0,0.9023181620993752,40.8081567,-73.9548446
51944357,348619646,0,0.9020354352462813,40.74645,-73.98851
42516466,34322330,0,0.9019221139220054,40.70221,-73.90646
35545595,266533448,0,0.9008663687441356,40.73932,-73.99545
48790712,348619646,0,0.9006407072086489,40.74619,-73.98891
43844044,348619646,0,0.9006407072086489,40.74672,-73.98882
1208178944493199800,591968488,0,0.9006204380782562,40.64914,-73.92588
982833752250568153,220765580,0,0.9006048507485781,40.68028,-73.95166
17347938,108982711,0,0.9004948409315662,40.75626501680838,-73.91593615929375
46450521,139934186,0,0.9001458014336714,40.74176,-73.97711
756315002691618118,487002391,0,0.8996795619874114,40.64045,-73.93956
760377148896746634,132511908,0,0.8995508423688894,40.673596754605335,-73.96294883809814
982893705254038962,482505101,0,0.8993148138478331,40.74412,-73.91143
45089241,348619646,0,0.8988353320054625,40.74838,-73.98822
1079152229019153537,351556515,0,0.897864651456805,40.63434677073416,-73.92467876713259
35154913,231281049,0,0.8973794510277715,40.76487,-73.98119
1263444991180968557,396845074,0,0.89712789396147,40.75787834853519,-73.99120591810001
573737351748791309,190787940,0,0.8967254552600029,40.65707695407824,-73.90491426807719
1101427105433497290,137129564,0,0.8966475438509837,40.75529645661876,-73.80109537392855
1284343037656878070,660933061,0,0.8964548181179787,40.73707,-73.79667
957425381814766097,531692748,0,0.895381951841003,40.67686,-73.79419
890865451922227760,514624207,0,0.8953134085332828,40.67604924229948,-73.93077942078114
